RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6376,524,Spain,Female,64,5,0.0,1,1,0,136079.64,1
7116,673,France,Female,42,4,0.0,2,1,0,121440.8,0
8557,629,Spain,Male,41,10,150148.51,1,0,0,6936.27,0
9164,608,France,Female,47,6,0.0,1,1,1,126012.57,0
4389,553,Spain,Female,39,1,142876.98,2,1,0,44363.42,0
6966,584,Spain,Female,30,5,0.0,2,1,1,185201.58,0
947,599,Spain,Female,39,4,0.0,1,1,0,194273.2,1
1631,657,Germany,Male,57,8,107174.58,1,1,1,126369.55,1
8442,624,France,Female,23,5,0.0,2,0,0,132418.59,0
5610,623,Spain,Female,40,4,0.0,3,1,0,31669.18,0
4066,697,Spain,Male,30,1,0.0,2,0,0,735.79,0
3997,604,France,Male,30,5,0.0,2,1,0,75786.55,0
8252,629,Germany,Female,37,1,35549.81,2,0,0,49676.33,0
152,535,France,Female,48,9,0.0,1,1,0,149892.79,1
2501,711,France,Male,38,10,0.0,2,0,0,53311.78,0
7656,748,France,Male,38,4,115221.36,1,0,1,70956.75,0
2570,641,Germany,Female,40,2,110086.69,1,1,0,159773.14,0
895,728,Germany,Female,35,8,125884.95,2,1,0,54359.02,1
5449,608,Germany,Female,44,5,126147.84,1,0,1,132424.69,1
8274,675,France,Male,32,1,0.0,3,1,0,85901.09,0
2884,559,France,Female,38,8,95139.41,1,1,1,86575.46,0
8677,582,France,Male,41,1,40488.76,1,1,0,128528.83,0
9281,674,France,Female,45,6,72494.69,1,0,1,140041.78,0
8101,663,France,Male,40,6,156218.19,1,0,1,33607.72,0
1466,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
4776,526,Spain,Male,35,5,0.0,2,1,1,105618.14,0
5260,582,France,Male,52,2,151457.88,1,0,1,40893.61,0
8171,599,Germany,Male,61,1,124737.96,1,0,1,90389.61,1
1702,792,France,Male,50,9,0.0,4,1,1,194700.81,1
475,571,France,Female,33,1,0.0,2,1,0,102750.7,0
5043,850,France,Female,33,3,0.0,2,1,1,11159.19,0
7773,792,Germany,Female,50,4,146710.76,1,1,0,16528.4,1
7813,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
9912,682,France,Male,44,3,115282.3,1,0,0,23766.4,0
7249,605,Spain,Female,57,2,0.0,3,1,0,66652.75,1
1308,645,Spain,Male,49,2,0.0,2,0,0,10023.15,0
426,648,France,Male,26,9,162923.85,1,1,0,98368.24,0
5337,530,France,Female,55,4,120905.03,1,0,1,123475.88,1
7961,673,France,Male,37,4,0.0,2,0,0,163563.07,0
4971,689,Spain,Male,38,2,0.0,1,1,1,82709.8,0
5544,710,France,Male,38,3,130588.82,1,1,1,154997.64,0
9562,678,Germany,Male,36,6,118448.15,2,1,0,53172.02,0
5950,742,Germany,Female,44,8,107926.02,1,0,1,17375.27,1
2305,759,Spain,Female,35,7,147936.42,1,1,1,106785.7,0
9671,756,France,Female,32,4,0.0,2,1,0,147040.25,0
9114,521,Germany,Female,29,2,87212.8,1,1,1,994.86,0
8884,471,Spain,Female,28,5,0.0,2,1,1,22356.97,0
6492,687,France,Female,30,6,0.0,2,0,0,179206.92,0
3691,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0
1019,850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1
1590,675,Germany,Male,36,7,89409.95,1,1,1,149399.7,0
6622,646,France,Male,50,0,104129.24,2,1,0,181794.86,1
355,613,France,Female,45,1,187841.99,2,1,1,147224.27,0
818,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1
2177,699,Spain,Male,35,2,167455.66,2,1,1,55324.49,0
1613,665,France,Male,52,3,0.0,1,1,0,116137.01,1
8291,797,France,Male,37,4,75263.7,1,1,0,85801.77,0
3744,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
552,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
3724,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
1376,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
1279,681,Spain,Male,67,7,0.0,2,0,1,163714.92,0
6306,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0
9813,705,Germany,Female,31,9,110941.93,2,1,0,163484.8,0
1973,733,Spain,Female,30,0,83319.28,1,0,0,57769.2,0
2571,513,Spain,Female,31,5,174853.46,1,1,0,84238.63,0
4262,794,Spain,Female,46,8,134593.79,1,1,1,46386.37,0
5381,850,Spain,Male,36,0,0.0,2,1,0,141242.57,0
5641,477,Germany,Female,24,2,95675.62,2,0,0,162699.7,1
1000,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
9802,569,Spain,Female,30,3,139528.23,1,1,1,33230.37,0
3766,841,France,Male,27,8,0.0,1,1,0,171922.72,0
2888,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0
7947,473,France,Female,35,6,69617.36,1,1,0,143345.69,0
23,510,Spain,Female,38,4,0.0,1,1,0,118913.53,1
8539,731,Spain,Female,33,5,137388.01,2,1,0,165000.68,0
6143,755,France,Female,38,1,0.0,2,1,0,20734.81,0
1260,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
5673,619,France,Male,29,5,0.0,2,1,0,194310.1,0
2602,622,Spain,Female,41,9,0.0,2,1,1,155786.39,0
7992,427,Spain,Female,39,9,0.0,2,1,0,28368.37,0
241,662,Spain,Male,38,4,0.0,2,1,0,136259.65,0
5432,696,France,Female,25,8,126442.59,1,1,0,121904.44,0
1472,806,France,Male,48,4,164701.68,1,1,1,21439.49,0
5481,765,Germany,Female,34,8,136729.51,2,0,0,47058.21,0
8663,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
6792,600,Germany,Female,39,7,88477.36,2,1,0,58632.37,0
2583,656,France,Female,46,5,113402.14,2,1,1,138849.06,0
1785,658,France,Male,36,8,174060.46,1,1,1,94925.62,0
2645,736,France,Male,27,5,51522.75,1,0,1,192131.77,0
9658,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
6957,571,France,Male,49,4,180614.04,1,0,0,523.0,0
5684,615,France,Female,61,1,104267.7,1,1,0,62845.64,1
5235,678,France,Female,41,1,143443.61,1,1,0,196622.28,1
8178,678,Germany,Female,40,8,128644.46,1,0,0,167673.37,0
7843,734,France,Male,43,7,107805.67,1,0,0,182505.68,0
340,716,Germany,Female,39,10,115301.31,1,1,0,43527.4,1
1521,723,Germany,Male,52,5,131694.97,1,0,1,92873.5,1
1723,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0
9432,523,Spain,Female,24,5,172231.93,1,0,1,155144.12,0
5192,682,France,Female,58,1,0.0,1,1,1,706.5,0
2906,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0
4625,629,France,Male,46,1,130666.2,1,1,1,161125.67,1
2905,715,France,Female,35,3,0.0,1,1,1,152012.36,0
9232,648,France,Male,38,10,82697.28,1,1,0,74846.67,0
2179,774,Spain,Female,43,1,116360.07,1,1,0,17004.14,0
4276,536,France,Male,32,7,178011.5,2,1,0,22375.14,0
1089,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0
1168,548,France,Female,35,10,0.0,1,1,1,31299.71,0
6387,621,Spain,Female,40,7,0.0,2,0,1,131283.6,1
7846,648,France,Male,34,0,0.0,1,1,1,167931.81,0
7703,850,France,Male,31,8,0.0,2,1,0,178667.7,0
5633,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
2685,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0
9492,649,France,Female,35,4,108306.44,1,1,1,192486.24,0
2260,686,France,Female,41,4,129553.76,2,1,0,187599.8,0
8972,408,France,Male,40,3,0.0,2,0,0,124874.23,0
4273,640,Spain,Female,34,3,77826.8,1,1,1,168544.85,0
7008,639,France,Female,38,5,0.0,2,0,0,93716.38,0
4453,812,Spain,Female,49,8,66079.45,2,0,0,91556.57,1
8320,650,Spain,Female,50,7,129667.77,1,0,0,42028.16,0
1840,706,France,Male,54,9,117444.51,1,1,1,186238.85,0
2288,556,France,Male,26,4,0.0,1,1,0,195167.38,0
4541,586,Germany,Male,32,1,149814.54,1,1,0,31830.06,0
2847,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0
4240,636,France,Female,39,3,118336.14,1,1,0,184691.77,0
2012,570,France,Male,32,9,117337.54,2,0,1,62810.91,0
7593,674,Germany,Male,44,3,88902.21,1,1,0,73731.32,0
7787,586,Spain,Female,33,10,66948.67,2,1,1,140759.03,0
5989,850,France,Male,35,2,0.0,2,1,1,56991.66,0
8883,731,Spain,Female,39,2,0.0,2,1,0,136737.13,0
8728,734,Germany,Female,30,7,123040.38,1,1,1,76503.06,0
402,593,Germany,Female,38,4,129499.42,1,1,1,154071.27,0
2031,624,Spain,Female,28,2,0.0,2,0,1,104353.26,0
4125,678,France,Male,26,5,111128.04,1,1,0,60941.27,1
3612,746,France,Female,21,8,166883.07,2,0,1,194563.65,0
8327,491,France,Female,36,0,53369.13,1,1,1,103934.12,0
553,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
6871,850,Germany,Female,36,0,136980.23,2,1,1,99019.65,0
6135,699,Spain,Female,25,8,0.0,2,1,1,52404.47,0
428,702,France,Male,45,0,80793.58,1,1,1,27474.81,0
1316,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
8754,795,France,Male,32,2,117265.21,1,1,1,198317.23,0
5044,712,Spain,Female,44,2,0.0,2,0,0,45738.94,0
7197,561,France,Female,35,5,0.0,2,1,0,59981.62,0
212,603,France,Male,31,8,0.0,2,1,1,169915.02,0
7567,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
6807,478,France,Male,35,1,92474.05,1,1,0,178626.07,0
8310,749,France,Female,27,9,0.0,2,1,0,132734.87,0
9437,684,France,Male,38,4,0.0,3,1,0,75609.84,0
3763,590,Germany,Female,40,2,117641.43,2,0,0,92198.05,0
1587,735,France,Female,33,4,0.0,2,1,0,149474.69,0
5635,754,France,Female,38,2,0.0,2,0,0,3524.69,0
8869,649,Spain,Female,38,8,0.0,1,1,0,103760.53,0
7886,792,France,Female,42,0,99045.93,2,1,0,47160.01,0
1575,678,Germany,Male,23,10,115563.71,1,1,1,91633.53,0
8148,642,Germany,Female,39,8,128264.03,1,1,0,61792.76,1
3931,622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1
6293,494,France,Female,33,1,137853.0,1,0,1,90273.85,0
1417,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0
928,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
8437,834,Spain,Male,40,7,0.0,2,0,0,45038.74,0
6000,753,France,Female,31,6,106596.29,1,0,0,91305.77,0
4215,686,France,Male,26,7,0.0,2,1,0,1540.89,0
2137,727,France,Male,18,4,133550.67,1,1,1,46941.41,0
407,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,1
3564,491,Spain,Female,61,8,0.0,2,0,1,139861.53,0
4217,794,France,Male,56,9,96951.21,1,1,1,71776.76,0
9796,506,France,Male,43,2,0.0,2,1,0,105568.6,0
3110,850,Germany,Female,47,10,134381.52,1,0,0,26812.89,1
7334,699,Spain,Male,43,2,136487.86,2,1,0,82815.93,0
6608,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,0
2882,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0
1005,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
235,585,France,Female,67,5,113978.97,2,0,1,93146.11,0
8710,529,France,Male,39,6,102025.08,2,1,0,12351.01,0
8230,588,Germany,Female,37,7,70258.88,2,1,0,139607.61,0
5976,614,France,Male,44,6,0.0,2,0,1,104930.46,0
2720,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1
2009,639,France,Male,43,6,99610.92,2,1,0,187296.78,0
4459,633,France,Male,37,2,0.0,2,1,0,182258.17,0
6490,841,France,Female,31,3,162701.65,2,1,1,126794.56,0
8739,627,France,Male,43,8,71240.3,1,0,1,127734.16,0
4798,793,Germany,Female,32,1,96408.98,1,1,1,138191.81,0
8382,550,Germany,Male,36,2,113877.23,2,1,0,174921.91,0
7134,743,France,Female,30,1,127023.39,1,1,1,138780.89,0
2840,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0
1800,850,Spain,Female,39,10,0.0,2,1,1,143030.09,0
4981,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1
7959,686,France,Male,34,6,146178.13,2,1,1,88837.11,0
6477,739,France,Male,40,4,0.0,2,0,0,173321.65,0
2790,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1
9696,710,Germany,Male,37,6,135795.63,1,0,1,46523.6,0
9573,644,Spain,Male,18,7,0.0,1,0,1,59645.24,1
6927,660,France,Male,34,1,0.0,2,1,0,9692.58,0
3456,842,France,Male,29,8,0.0,2,1,1,123437.05,0
3823,850,France,Female,39,0,104386.53,1,1,0,105886.77,0
963,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
399,701,France,Female,39,9,0.0,2,0,1,145894.9,0
4651,670,France,Male,33,2,141204.65,2,1,0,76257.46,0
5309,449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0
8026,655,France,Male,24,9,107065.31,1,1,1,51959.82,0
7670,631,Spain,Male,38,7,0.0,2,1,0,181605.85,0
1037,521,France,Male,30,2,107316.09,1,1,0,64299.82,0
3067,503,France,Female,28,5,0.0,2,1,0,125918.17,0
1733,735,France,Male,49,5,121973.28,1,1,0,148804.36,0
507,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
9392,846,Spain,Male,61,0,0.0,2,1,1,96202.44,0
6751,618,France,Female,42,2,0.0,4,0,0,111097.39,1
5725,641,Spain,Male,40,5,102145.13,1,1,1,100637.07,0
8860,715,France,Female,32,10,0.0,2,1,0,60907.49,0
4305,555,Spain,Male,50,7,128061.0,2,1,1,62375.1,0
6421,606,Germany,Female,47,0,137138.2,2,0,1,53784.22,0
3988,633,France,Male,37,7,141546.35,1,1,1,124830.11,0
2823,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0
4455,615,France,Male,36,6,0.0,1,1,1,27011.8,1
4027,762,Germany,Male,56,10,100260.88,3,1,1,77142.42,1
797,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
2701,564,France,Male,31,4,0.0,2,1,0,53520.03,0
5494,680,France,Male,31,9,0.0,2,1,0,36145.53,0
5541,737,France,Male,43,0,80090.93,1,1,0,39920.0,1
4191,850,Spain,Female,31,3,121237.65,1,1,1,31022.56,0
6423,772,France,Male,47,9,152347.01,1,0,1,17671.78,0
2803,774,France,Male,53,4,113709.28,1,1,1,153887.93,1
1750,552,France,Male,42,9,133701.07,2,1,0,101069.71,1
2244,756,Spain,Male,38,6,119208.85,1,1,0,169763.89,1
8857,774,France,Female,26,5,0.0,2,1,1,64716.08,0
5568,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
8318,666,France,Female,27,4,0.0,2,0,0,88751.45,0
3861,720,France,Female,34,6,110717.38,1,1,1,9398.45,0
8951,461,France,Female,35,5,0.0,1,1,1,54209.02,0
1013,548,France,Female,29,4,0.0,2,0,1,48673.18,0
2409,653,Spain,Male,55,7,0.0,2,1,1,41967.03,0
8077,732,France,Female,36,9,0.0,1,0,0,3749.0,1
4709,530,Spain,Male,44,6,0.0,2,0,0,55893.37,0
9625,350,France,Female,40,0,111098.85,1,1,1,172321.21,1
480,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
5185,728,France,Female,28,4,142243.54,2,1,0,33074.51,0
1125,606,Spain,Male,35,7,0.0,1,1,0,106837.06,1
848,468,France,Female,42,5,0.0,2,1,0,125305.34,0
4114,667,France,Male,33,4,0.0,2,1,1,131834.75,0
5630,578,Spain,Male,28,4,0.0,2,0,0,6947.09,0
6201,850,Germany,Female,31,3,51293.47,1,0,0,35534.68,0
9153,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,0
2265,582,France,Female,29,0,0.0,1,1,1,84012.81,0
5346,806,France,Male,34,6,0.0,2,0,0,100809.99,0
7255,785,France,Male,36,2,0.0,1,0,1,61811.1,0
321,525,Spain,Female,57,2,145965.33,1,1,1,64448.36,0
491,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
8317,651,France,Male,53,7,0.0,2,1,1,130132.41,0
2995,625,France,Female,39,3,130786.92,1,0,1,121316.07,0
1232,772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
5084,653,Spain,Female,38,9,149571.94,1,1,0,118383.18,0
5910,691,France,Female,33,6,0.0,2,1,1,100408.31,0
7144,719,France,Female,54,7,0.0,2,1,1,125041.52,0
2417,850,France,Male,46,9,117640.39,1,1,0,88920.68,0
6102,833,Spain,Male,32,6,0.0,1,1,1,44323.22,1
5860,721,Spain,Male,38,7,0.0,1,0,1,53534.8,0
8591,771,France,Female,41,10,108309.0,4,1,1,137510.41,1
988,569,Spain,Male,34,0,151839.26,1,1,0,102299.81,1
2985,663,France,Male,35,9,0.0,2,1,1,195580.28,0
7470,686,France,Female,35,8,105419.73,1,1,0,35356.46,0
2952,763,Germany,Male,31,7,143966.3,2,1,1,140262.96,1
3597,643,France,Male,36,0,148159.71,1,0,0,55835.66,0
3694,742,France,Female,60,4,0.0,1,1,1,13161.66,1
6986,825,France,Male,32,9,0.0,2,0,0,9751.03,0
623,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
8776,807,Germany,Male,37,10,130110.45,2,0,1,172097.95,0
1668,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
6090,771,France,Male,27,2,0.0,2,1,1,199527.34,0
828,758,Spain,Male,56,1,0.0,2,1,1,10643.38,0
5875,597,France,Male,19,2,0.0,2,1,1,91036.74,0
7070,759,France,Female,46,2,0.0,1,1,1,138380.11,0
8246,577,Spain,Male,35,5,110080.3,1,1,1,109794.31,0
5550,779,Spain,Male,33,3,0.0,2,1,0,30804.68,0
5871,632,France,Male,43,2,100013.51,1,1,0,24275.32,0
1915,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
2545,668,Germany,Male,34,5,80242.37,2,0,0,56780.97,0
3024,618,France,Male,39,2,91068.56,1,1,0,26578.69,0
4771,615,Spain,Male,19,5,0.0,2,1,0,159920.92,0
5416,850,France,Female,28,1,105245.34,1,0,1,74780.13,0
326,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
8758,678,Germany,Female,44,2,98009.13,2,0,1,31384.86,0
2719,788,France,Female,39,3,135139.33,1,0,1,113086.08,0
4519,850,Spain,Female,29,7,0.0,2,1,0,23237.25,0
6769,599,Spain,Male,42,6,0.0,2,1,0,113868.4,0
9450,663,Germany,Male,28,8,123674.28,2,1,1,87985.2,0
2070,629,Germany,Male,28,8,108601.0,1,1,1,119647.7,0
